userid,timestamp
32974554,15336
8035279,15957
32966925,15245
6110270,14909
6946347,14631
34470266,15026
25370966,15604
49406542,15482
49549521,15618
12727600,14985
47134415,15646
7105867,14719
11025336,15535
39746087,15918
32966925,15366
12411299,14885
6304123,15488
32966925,15202
3475627,15460
45134764,15678
11111662,15421
2271782,13676
8316275,15649
6110270,15435
48399790,15452
49549521,15617
7748805,16273
13725104,15331
2423062,15347
11539131,14113
49406542,15483
12252169,14153
6997702,16094
4058623,14728
48948033,15438
23790594,15121
12727600,14946
47381759,15746
30311628,15486
8756805,14054
11539131,15440
18399210,15635
45590928,15828
11111662,15581
3768204,15408
47381759,15774
11282853,14283
41721131,15438
46984554,15988
30714659,16081
7213842,14544
32966925,15356
8316275,15623
12252169,14632
3475627,15395
2271782,14208
31682076,15347
48399790,15446
12252169,14172
3475627,15483
2399681,14054
48232727,15932
25095074,16006
19192269,14766
13725104,14224
12411299,15297
2465033,15965
36376430,15298
48456562,15592
35307682,16073
7105867,14709
17094267,15848
12727600,14992
12252169,14349
17365126,16088
17094267,15861
18399210,15643
33677353,16168
12411299,15071
11539131,15749
12252169,14564
2790162,13070
48302421,15427
18329710,15642
39746087,15502
12252169,14455
32454899,16146
2399681,14037
12727600,14903
32966925,15249
19736802,16177
8035279,16051
31682076,15338
34724888,15272
49480186,15513
4228395,15804
16370959,14514
7105867,14318
5897962,14201
6946347,14373
48580921,15747
7829682,15904
12252169,14217
11111662,15622
48025999,15629
21075698,15482
30714659,16105
11539131,15601
32174726,15594
16355650,15546
9979755,14329
7105867,15517
11539131,15806
12252169,14452
6946347,14570
49319269,15616
45920397,15682
12121879,15969
4979489,14039
32239198,15071
12093207,14133
6964986,14255
25095074,16009
32239198,15282
46984554,15721
9882947,14941
46780449,15644
2399681,14036
46984554,15679
48830425,15460
30311628,15810
49028028,15792
16355650,14660
48948033,15598
47599847,15419
12252169,14164
12411299,14950
3680223,14506
11539131,15795
6946347,14142
12252169,14508
45920397,15650
29692019,15345
46984554,15699
46984554,15710
12411299,14948
11539131,16173
32966925,15188
25370966,15897
11539131,14766
30001579,15482
9882947,15579
12093207,14564
49028028,15777
12411299,14908
27457147,15263
36864128,15385
48602793,15540
12411299,14995
46132114,15384
47246703,15450
7748805,14059
11539131,15420
39746087,15456
11282853,16086
37295715,15469
23790594,14663
48911286,16022
12252169,14732
37695344,15057
25095074,16020
15020189,16245
13725104,14363
4331750,15824
32966925,15345
41721131,15430
12695249,14314
7105867,15197
35827387,16135
49585585,15515
16370959,14693
4331750,15826
12252169,14735
48232727,15748
14520887,15823
12411299,15194
48602793,15532
4058623,14724
12252169,14516
18214535,15529
12727600,14713
34470266,15146
25370966,15360
16355650,15309
2465033,15938
11539131,15668
15020189,16235
19380895,15032
45590928,15848
48360877,15979
48302421,15438
12540369,14360
23790594,15269
12252169,14747
39746087,15500
49406542,15477
12252169,14221
2615703,15926
32966925,15427
6946347,15342
6390606,15883
12411299,15352
12727600,14875
6946347,14955
46568235,15401
16370959,14595
11539131,14167
32966925,15148
9882947,14835
7310641,15266
12252169,14710
8686821,15573
22448231,16028
43027789,15391
12540369,14361
32966925,15625
25370966,15608
12727600,14963
41457771,15913
9882947,15641
3680223,14743
16442235,16128
48580921,15911
12411299,15131
33518498,15427
10931569,14959
18214535,15517
9882947,14650
33404554,16083
7105867,14688
11282853,14881
3002379,15690
22448231,16068
32454899,15275
29692019,15348
2790162,13522
11111662,15452
12252169,14513
3475627,15860
49549521,15688
7105867,15018
39740418,15932
3002379,15102
14946162,14417
9076404,15768
2790162,13482
47134415,15999
3002379,15453
32966925,15203
12093207,14307
26514448,15717
6917264,13690
29692019,15808
27444420,15777
6946347,14110
10413419,15776
12411299,14974
39436163,16134
9889487,15706
3680223,14842
9882947,14666
35827387,16041
11539131,14560
47134415,15484
7540459,15407
41721131,15401
29692019,15861
2615703,14594
7310641,15428
13071848,14457
47211501,15549
12252169,14756
47134415,15837
11025336,15642
18329710,15373
8328522,14035
11539131,14797
13725104,14223
4228395,15802
19380895,15815
10931569,14121
7105867,14834
49028028,15824
2271782,13851
6110270,15782
6946347,14690
6390606,15706
3475627,15067
11282853,15358
41721131,15436
17365126,16052
12411299,15153
4331750,15825
9076404,15756
48399790,15445
9979755,14409
11539131,15693
8035279,15277
48911286,16004
12252169,14333
12727600,15332
32239198,15294
3423731,14145
12727600,14721
48302421,15454
38383236,15433
8686821,16063
4228395,15825
18329710,15394
5856926,16175
12411299,14968
7748805,15878
3475627,15496
7379290,16061
12540369,14347
9889487,15704
12411299,15142
2271782,13415
36864128,15367
12727600,15393
42931945,16064
11539131,15946
7105867,14781
7105867,15151
48399790,15480
12727600,14793
39740418,16109
9003804,15460
12252169,14699
11539131,16092
11539131,16064
25095074,16053
2790162,14036
23516230,15799
22029337,15861
49385959,15496
2271782,13456
48948033,15455
9321799,14145
21075698,15503
14946162,14445
3475627,15653
12252169,14220
11539131,14446
12093207,14603
48959267,15737
8035279,16067
2790162,13635
49275055,15495
47325322,15398
11539131,15518
33677353,16162
10411433,15788
47211501,15406
32159497,15459
43027789,15286
11282853,16170
30001579,15706
27444420,15595
45920397,15408
12252169,14811
8756805,14836
32473987,15654
7105867,14378
2445992,12964
47211501,15672
9882947,14831
8686821,16081
12252169,14334
9979755,14341
2465033,15992
3002379,14636
48519560,15430
7105867,15068
48602793,15541
18399210,15650
35936408,15646
12252169,14610
33677353,16073
12093207,15523
47211501,15514
12093207,15421
12252169,14489
14946162,14275
12540369,14331
14946162,14551
12727600,14980
9979755,14305
13071848,15768
8035279,16076
12252169,14509
15020189,16274
32966925,15158
48511047,15464
2271782,13275
49480186,15592
4228395,15847
3475627,15398
47226139,15768
12540369,14342
3475627,15413
12727600,14890
16355650,15533
41721131,15425
9321799,14805
7105867,14263
43027789,15390
32966925,15238
12252169,14514
48990987,15908
12252169,14953
12411299,15290
17365126,16142
15020189,16280
12252169,14479
4228395,15822
25370966,15853
12111678,15348
11539131,15504
11539131,14326
14946162,14345
34470266,15037
5105750,16134
11539131,16147
30714659,15775
12252169,14364
29692019,15761
14946162,14549
31682076,15665
12252169,14660
32966925,15228
47211501,15553
3002379,14692
4979489,15112
11539131,15660
7105867,15067
6304123,15284
49503120,15467
17991009,15552
25095074,16022
2949370,13465
11282853,16091
11539131,14195
9882947,15580
9882947,14681
46179134,15547
11539131,15841
33404554,15768
46984554,15708
2271782,13871
46896383,15669
47529521,15690
11282853,15065
32454899,15462
3475627,15928
11539131,14453
6946347,14898
39746087,15684
12411299,15283
30714659,16138
12727600,14764
13877989,15608
12411299,15281
2423062,15392
41721131,15489
29416682,15475
11539131,15887
32966527,15701
29692019,15494
12411299,15711
32966925,15236
49565047,15824
2949370,13947
11111662,15760
32966925,15410
45920397,15383
32966925,15145
18205119,14462
23706780,15426
11539131,15623
11282853,16169
48830425,15589
14946162,14315
39167800,15859
49792808,15543
34470266,15125
22448231,15977
23790594,15124
12252169,14600
32966925,15232
12093207,14174
8035279,16041
30714659,15714
47752591,15638
4058623,16149
11025336,15649
3680223,14494
49585585,15597
12252169,14362
30714659,15751
48376933,15471
32966925,15157
48580921,15688
47381759,15716
12252169,14671
18214535,16024
45590928,15831
45920397,15697
46984554,15545
2790162,16141
6964986,15254
12093207,14249
12252169,14391
4447744,15958
12252169,14222
11298680,15625
25095074,16124
12252169,14213
9454105,16167
12252169,14729
37695344,15059
9882947,15583
11539131,14323
7439731,13978
2465033,15846
48990987,16003
41721131,15337
23516230,15357
47752591,16140
12411299,15065
28784526,16265
22029337,15855
13608390,16053
30311628,15459
18205119,15248
7105867,14692
43027789,15292
30714659,16016
49125599,16276
13071848,14563
3680223,14790
37289916,15345
14462062,15657
32974554,15385
47201424,15347
7105867,14963
12411299,15288
11111662,15433
8316275,15363
2949370,13551
7213842,14429
12252169,14940
7720943,15068
11539131,14274
12540369,14324
34470266,15061
12959719,15476
12540369,14320
2271782,14680
47381759,15761
9454105,16299
9882947,15216
11539131,16176
12252169,14919
11539131,16177
10411433,15629
3475627,15555
7213842,13885
12093207,15423
12727600,15300
49807596,16140
49445245,16226
11539131,15742
42186852,15441
6946347,15079
48602793,16099
16442235,14659
3239973,15473
3002379,14640
3002379,15697
2445992,12977
7163356,15459
32548794,16166
12411299,15126
7748805,14032
47134415,15598
3680223,15001
32974554,15373
11282853,15096
12093207,14177
19192269,14879
11539131,14223
40971723,15949
12727600,14755
32966925,14902
7105867,15079
38383236,15429
36864128,15388
32966925,15163
21075698,15331
47752591,15977
11539131,14300
8686821,16064
32966925,15375
16355650,15197
48302421,15447
6946347,15373
13725104,14340
11539131,15640
5910721,13812
3680223,15039
16442235,14745
12411299,15271
11539131,15678
30001579,15988
3475627,15322
2615703,15830
12727600,14942
42186852,15604
48302421,15462
12093207,14179
5460898,14070
34470266,15028
11282853,14340
48959267,16116
9882947,15222
40997171,15468
11539131,14272
25095074,16002
11539131,15690
12727600,15326
12252169,14958
19911778,15769
5897962,14055
39746087,15472
32239198,14846
48206781,15407
32966925,15399
25370966,15670
4811209,13841
39898200,15307
12252169,14446
39740418,15361
45134764,15667
18796034,15018
32966925,15256
48048376,15450
41721131,15370
46984554,15677
37695344,15139
9979755,14306
49028028,15438
47529521,16038
32239198,15274
36864128,15379
4228395,15844
7105867,14954
7748805,15877
11282853,16162
6946347,14187
32966925,15604
41721131,15411
47701532,15581
18329710,14897
32454899,15116
49454695,15583
11539131,14204
27444420,15783
11539131,14289
12411299,15018
11539131,16202
49406542,15496
3002379,15829
12093207,14742
12252169,14950
32966925,15361
47529521,15748
48232727,16248
2271782,13821
2764146,15928
14946162,14287
48206781,15414
3423731,14064
2949370,13133
48948033,15509
6946347,14897
3475627,15388
3680223,14901
4228395,15803
47529521,15394
11539131,14110
14946162,14284
2465033,15665
23790594,15122
47381759,15513
47529521,15712
10931569,14050
48025999,15571
7763519,14268
3680223,14523
14946162,14336
2615703,15436
30001579,15457
46984554,15736
12411299,15275
2509909,13841
12252169,14163
3475627,15423
41457771,15951
11539131,15775
11539131,14317
6946347,15232
9321799,14001
7105867,14321
48580921,15859
12252169,14392
9003804,15500
4058623,14882
45590928,15832
12252169,14741
13071848,16067
13071848,14797
48048376,15517
11539131,16102
7105867,14342
41457771,15310
11539131,15843
27845116,15219
23790594,14584
46179134,16231
32966527,15667
48048376,15530
49807596,16179
30714659,15693
39746087,15464
2271782,13373
46984554,15671
45920397,15628
32548794,16057
48232727,15669
7105867,14277
41721131,15358
7748805,14712
42931945,15450
49406542,15626
13071848,15205
3475627,15068
3304912,15554
12111678,15360
49355756,15512
48206781,15669
11539131,14379
41721131,15422
12727600,14918
16355650,15227
7748805,16195
49792808,15531
43027789,15271
2271782,13307
11539131,14245
49028028,16043
6964986,14879
12540369,14350
12727600,14982
32966925,15139
23790594,14662
12540369,14318
12252169,14648
29692019,15700
23790594,15181
11539131,14202
43027789,15279
49026294,16196
6946347,14133
49466707,15464
12411299,14991
32966925,15161
41721131,15312
26514448,14825
11539131,15641
47752591,16076
12252169,14517
16909498,14682
12093207,14128
43027789,15334
33677353,16127
12252169,14552
19736802,15565
12252169,14672
46984554,15681
5517685,15470
20840622,15264
12252169,14225
12252169,14949
12727600,14790
3680223,14751
49406542,15493
8686821,15769
14946162,14553
2445992,12924
2883653,13836
36864128,15372
33677353,16137
14946162,14352
21500775,14976
23790594,15227
48602793,15492
12727600,14986
18214535,15566
32454899,15435
10931569,15365
32966925,15278
46179134,16135
32548794,15917
5460898,13756
3475627,15360
13071848,16134
37666683,16118
7213842,13776
9454105,15818
12727600,14810
47529521,15807
5897962,14698
47529521,15644
49386163,15956
11539131,14742
21521666,15382
11539131,14595
49565047,15474
2790162,13216
41721131,15338
7720943,14331
8686821,16082
5897962,14044
30714659,15950
48948033,15510
14946162,14709
46568235,16192
7105867,14998
46568235,15402
43027789,15273
46984554,15638
33677353,16166
18329710,14367
18205119,14690
32966925,15352
2271782,13353
32966925,15560
39746087,15665
11539131,15673
38029535,15299
8681298,14260
34470266,15107
8035279,15290
11539131,15979
37289916,15346
2271782,13374
48580921,15770
22306096,14544
12252169,14592
12252169,14645
4938859,15177
48399790,15411
12540369,14307
12252169,14947
19380895,14769
32966527,15651
3475627,15728
12252169,14725
7105867,15024
13877989,15609
10931569,15368
48580921,15439
7720943,14301
12727600,14929
30001579,15481
2271782,12832
25370966,14958
25370966,14920
12252169,14227
49682446,15470
48399790,15482
8035279,15262
3475627,15724
12252169,14682
3475627,15364
47369384,15366
45590928,15852
45692413,15293
12727600,14908
19736802,15339
30311628,15345
2465033,16150
49565047,16301
30714659,15696
11539131,16199
45590928,15829
3475627,15743
6964986,14071
12540369,14400
3475627,16058
9003804,15498
2271782,13766
48232727,16026
49466707,15488
7752871,15348
2615703,15431
32966527,16036
11539131,14324
12540369,14315
9979755,14181
30001579,15358
4447744,16160
25370966,14983
11539131,14447
3475627,15663
32966925,15592
11539131,14594
32239198,15283
33776114,15538
34880581,15155
42931945,15570
28053650,15848
11539131,15738
12411299,14966
18329710,15400
30001579,15446
3423731,14107
12252169,14415
33518498,15554
12093207,14523
13071848,15396
11539131,16218
33677353,16060
49787338,16075
45920397,15688
10931569,14223
32966527,15894
3002379,15982
30714659,15717
2271782,14046
33776114,15958
41457771,16141
29692019,15760
2949370,13356
47752591,15637
38784295,16063
39740418,15302
12093207,14163
6110270,15446
41457771,15943
3475627,15374
14946162,14460
26514448,15586
29692019,15432
48948033,15579
7105867,15367
3475627,15846
6946347,15222
7748805,15607
30639526,15444
2423062,15274
12727600,14939
47211501,15408
25095074,16035
49276956,15461
32966925,15149
48580921,15760
2271782,13754
27444420,15599
11539131,16073
45920397,15686
39436163,15902
12540369,14363
34470266,15230
35827387,15272
10931569,14174
12093207,14154
47381759,15840
12411299,15152
43027789,15318
41721131,15264
36864128,15389
11282853,16087
42378133,15979
7105867,15489
25095074,15999
46984554,15731
4058623,14945
39167800,15864
38354399,15824
25095074,16019
42186852,15454
8686821,16132
45920397,15602
12093207,15481
41721131,15407
5517685,15846
49062334,15514
41457771,16016
8681298,14204
49549521,15517
2271782,13562
8756805,14828
12411299,14930
12252169,14239
48959267,15432
4058623,14759
10374121,15460
12411299,14965
47720373,16220
39746087,15473
7105867,14493
12727600,14783
12252169,14932
32974554,15335
9979755,14466
47381759,15674
7752871,15040
22029337,14870
12252169,14223
13608390,15835
33677353,16151
23706780,15428
14946162,14302
6390606,15887
11539131,15575
27444420,15752
15020189,16241
3475627,15355
49927450,15482
47381759,15763
12540369,14387
6304123,15221
42186852,16124
23706780,15609
6304123,15620
3680223,14826
12411299,15291
3475627,15352
14946162,14451
6390606,15385
6997702,15294
48232727,15605
6946347,14901
19192269,14902
12252169,14924
41457771,15914
12540369,14330
42931945,15550
37695344,15062
12727600,14767
47381759,15564
9882947,15205
46984554,15706
11539131,14231
41721131,15398
36864128,15360
46984554,15670
32454899,15624
22029337,15817
41721131,15346
23516230,15797
3475627,15366
30714659,16043
3475627,15715
12252169,14226
47752591,15885
21494862,15367
12727600,14779
32974554,15274
47134415,15858
7105867,15375
21185923,15612
11539131,14510
49028028,15485
12252169,14769
49787338,16024
46896383,15635
48206781,15413
11282853,15053
47883591,15631
42931945,15576
45267186,15304
12411299,14958
49386163,16011
42186852,15632
4228395,15868
3475627,15356
17149350,16239
19192269,14841
18329710,14688
32239198,15323
9882947,14913
11282853,14797
22029337,15003
7720943,15328
45307368,15881
4331750,15831
48959267,15859
15020189,16275
38354399,15796
6964986,15127
9003804,15493
7105867,15082
11539131,14285
4058623,14727
3002379,14630
32966925,15271
12252169,14155
7720943,14307
47529521,15361
7748805,16014
4228395,15836
47529521,15433
3475627,15580
11282853,16105
47211501,15569
13071848,15068
32966925,14916
12093207,14162
11539131,15439
32548794,15767
30714659,15669
2615703,16034
7748805,14522
48456562,15609
19192269,15124
20840622,14903
12727600,14734
47883591,15636
33776114,15812
12093207,14220
48911286,16230
12252169,14480
40971723,15946
11539131,15745
18214535,15546
18796034,16106
2271782,13308
4228395,15867
9979755,14126
27457147,15251
47246703,15376
36864128,15390
11539131,14284
15020189,16289
49792808,15687
33404554,16048
2271782,14099
14946162,14552
2509909,13802
32239198,15290
3475627,15401
38383236,15431
46984554,15947
48990987,15971
42186852,15545
23790594,14656
12727600,14966
25370966,15818
48302421,15424
3475627,15369
13877989,15666
27444420,15600
6110270,14803
12252169,14668
48825670,15460
11539131,14121
12093207,15490
2790162,13088
5856926,16110
32966925,15253
32966925,15588
12411299,15151
22029337,15854
3475627,15326
37695344,15064
2465033,16149
12252169,14670
11539131,15888
3680223,14765
30311628,15425
45307368,16205
3423731,15619
33518498,15575
13725104,15380
30001579,15444
9882947,15194
47752591,15766
8681298,14390
31682076,15348
3002379,14609
48580921,15722
6946347,15976
41721131,15331
4447744,16164
48580921,16147
9979755,14127
49319269,15552
2465033,16102
39746087,15451
9882947,15217
9979755,14131
27444420,15714
49386163,15884
29692019,15358
41626391,15745
3475627,15382
9979755,14201
28653390,15152
3475627,15639
11282853,16140
32966925,15380
6997702,16092
39898200,15308
47134415,15643
3768204,15422
48511047,15441
41251962,15923
32966925,15400
18205119,15415
9889487,15659
30311628,15293
47529521,15888
14946162,14298
7379290,16109
4058623,14723
3475627,15375
41721131,15375
15393363,15587
12252169,14214
48232727,15788
49857491,15649
8686821,16079
7320444,15273
11282853,16094
12411299,15289
29692019,15708
12727600,14762
7720943,14992
8035279,14746
2465033,15755
7105867,15078
32966925,15279
7105867,14716
13071848,14667
47529521,15535
2271782,13277
5517685,15816
12727600,14789
29692019,15858
48302421,15425
8035279,16047
36864128,15476
7105867,14957
7379290,16078
48365873,15615
3475627,15306
7752871,15531
2465033,15687
2509909,13758
12727600,14917
12093207,14138
6946347,15519
38354399,15791
32966925,15317
3002379,15340
9979755,14330
48959267,15810
7778221,15502
12411299,14947
39872655,15487
32966925,15050
48456562,15566
42186852,15599
47457073,15517
46179134,16234
32309103,15293
9979755,14326
46568235,16031
3423731,14059
9979755,14310
18214535,15764
12252169,14461
45134764,15464
12252169,14166
12093207,14484
39746087,15519
2465033,16166
6304123,15205
29416682,15288
48302421,15405
11539131,14322
30311628,15290
12727600,14729
2790162,13537
34880581,15330
47752591,15700
9653222,15333
12252169,14158
12252169,14130
12540369,14399
12540369,14410
49396730,16121
12727600,14937
12727600,14709
18130464,15582
8035279,14753
47752591,15737
22448231,16070
25095074,15997
46179134,15529
12252169,14521
2423062,15360
48602793,15483
12252169,14488
9454105,16274
12695249,14318
12252169,14478
9003804,15491
22448231,16087
12727600,14692
7320444,15465
6946347,15432
33677353,16136
11298680,15624
12320559,15878
30714659,15650
11539131,15472
46179134,15646
48990987,16028
34880581,15209
48048376,15475
12252169,14363
34470266,15235
32239198,15119
11111662,15709
47211501,15580
45590928,16137
42378133,15861
7105867,14772
25095074,15996
12252169,14401
18130464,15641
12252169,14659
47381759,15862
11539131,14234
7752871,15587
32239198,15118
6110270,14998
41721131,15260
3475627,15458
6390606,15756
13725104,15301
33176007,16105
11539131,15666
3475627,15349
3475627,15513
47752591,15721
41721131,15405
4228395,15810
12411299,14960
23790594,14703
12252169,14249
12727600,14961
47226139,15465
33677353,16130
48511047,15463
11539131,15602
20840622,15261
34805456,15269
12540369,14321
46132114,15576
49565047,15563
3475627,15342
47325322,15400
12727600,14866
7748805,14544
48580921,15779
7105867,14530
12411299,14970
32966925,15141
11539131,14229
5103378,16139
46984554,15735
11539131,15854
25095074,16026
45590928,15854
12727600,14852
6946347,15186
48959267,15464
43027789,15277
46984554,15704
47104736,15751
32966925,15235
49028028,15454
11539131,15665
2271782,13296
10931569,15336
42186852,15726
12727600,14798
7379290,15973
47381759,15625
11282853,14341
12411299,14829
34776460,15435
41721131,15294
11539131,15797
6304123,15401
18399210,15443
7105867,14427
47211501,15439
25611958,15828
11539131,15463
41721131,15426
7748805,14532
37289916,15508
8328522,14169
46586657,15503
7752871,15451
23790594,14638
5897962,15752
30714659,15829
12111678,15182
48519560,15412
32966925,15326
2465033,15851
46984554,15682
16370959,14806
47211501,15438
7213842,14411
7105867,14506
12727600,14967
12727600,14776
14946162,14794
2949370,13229
12252169,14596
25370966,14704
45920397,15367
26514448,15711
8035279,15291
22448231,16095
12252169,14234
3002379,15853
12093207,14641
36864128,15363
3475627,15318
49275055,15901
12727600,14948
12252169,14643
4058623,14731
38383236,15443
4228395,15813
39740418,15261
45920397,15698
11658206,15536
12252169,14410
12411299,14975
11539131,15779
7752871,15231
9882947,15300
47381759,15691
41457771,15970
31682076,15341
48959267,15437
30714659,15720
25095074,16041
48948033,15434
11321465,15517
34805456,15128
39746087,15697
7752871,15188
49252562,15476
32966925,15252
39746087,15922
12093207,15541
48959267,15465
4058623,15074
2271782,13692
4331750,15840
12411299,15319
12727600,14965
48376933,15470
34805456,15468
11539131,15578
48959267,15433
11539131,15962
12727600,15463
48025999,15631
7763519,14513
16370959,14831
12695249,14243
11539131,16221
47246703,15453
12074462,16084
12411299,14972
11539131,14299
46896383,16029
48206781,15408
8756805,14827
4331750,15813
6946347,15376
3002379,14638
12252169,14389
7752871,15285
12727600,14983
2445992,12963
7720943,15525
22448231,16179
11539131,15832
7379290,16094
32239198,14911
45307368,15665
2549627,16144
7687,15505
14946162,14863
3475627,15670
2465033,15663
12252169,14652
2423062,15217
4228395,15812
30311628,15532
45267186,15291
32159497,15417
49466707,15570
32966925,15226
5897962,14127
8686821,16080
6390606,15769
12411299,15158
34880581,15170
28784526,14947
32966925,15444
30796555,15523
48911286,15888
2509909,13770
11282853,16022
12111678,16037
9979755,14268
48948033,15444
6946347,15416
39746087,15447
6390606,15738
5517685,15761
32159497,15542
32966527,16027
12252169,14511
48302421,15423
39436163,16125
7720943,14283
2271782,13615
41251962,16143
48025999,15625
7105867,15272
15020189,16296
47752591,15633
8035279,15261
32239198,15128
47381759,15754
13071848,14775
49028028,15476
49792808,15538
49245554,15535
7320444,15483
32974554,15265
12727600,14943
11539131,16182
7752871,15208
6964986,15591
3475627,15537
17094267,15916
8316275,15554
2423062,15309
11539131,14411
2465033,16000
46517056,15685
47211501,15407
13071848,15566
23790594,15257
3304912,15473
32966925,15330
39746087,15915
2423062,15497
7105867,15246
6390606,15690
13725104,14578
27457147,15130
25095074,15998
5751246,14179
12540369,14334
48479069,15500
39746087,15869
42186852,15509
48399790,15449
48580921,15795
9321799,14012
47211501,15422
2615703,14633
48580921,15699
7105867,14715
48580921,15741
18205119,15546
19192269,14938
12252169,14614
3475627,15727
6946347,15298
6964986,13912
2509909,13793
48232727,15991
12727600,15666
39746087,15796
16355650,14675
22029337,15889
25614632,15768
41721131,15395
6304123,15257
22642943,15521
12411299,15120
23790594,15037
10411433,16045
19192269,14840
11025336,15653
12252169,14331
32239198,14908
12411299,14976
12252169,14639
47211501,15530
9979755,14625
12111678,15939
36864128,15361
32966925,15626
47211501,15562
39740418,15854
43027789,15299
7105867,15066
12252169,14611
11539131,15787
12252169,14357
3475627,15872
3475627,16059
25095074,16000
41721131,15490
48948033,15476
11539131,15699
12540369,14406
32454899,14878
2615703,15015
12540369,14372
12093207,14304
15020189,16236
12411299,15276
42931945,15475
36864128,15387
42925594,15493
2399681,14040
12727600,14785
32454899,14896
6992675,15933
23516230,15783
6946347,14213
2271782,13375
41721131,15263
11539131,14206
48360877,15843
32454899,15310
22029337,14889
18329710,14715
2615703,15788
2615703,14596
23790594,15469
47134415,15488
48206781,15424
6110270,15258
17365126,16165
47369384,15388
9882947,15643
7720943,14996
38383236,15423
12540369,14369
41721131,15393
16442235,14653
32239198,15078
49792808,15669
4058623,14734
13071848,15057
6946347,15335
8756805,14184
12252169,14921
13877989,15613
49319269,15486
27444420,15762
11539131,15672
3680223,14560
48911286,16256
46984554,15547
48575899,15674
7105867,14282
12540369,14359
36864128,15380
2423062,15311
13071848,14902
32966925,15140
12540369,14344
11282853,15273
7752871,15622
16225683,14445
47747708,15395
48519560,15447
12252169,14625
9882947,15584
41721131,15418
48911286,16241
47211501,15484
46984554,15690
47134415,15622
48575899,15423
2948640,14974
7379290,16049
6946347,15243
47211501,15591
7720943,15323
7720943,15407
3475627,15930
12252169,14941
30311628,15940
12252169,14356
11539131,16201
47246703,15417
8328522,14367
12252169,14263
48830425,15790
12411299,15735
7105867,14268
48206781,15395
4378506,16154
46984554,15680
48830425,15504
12093207,14150
10931569,14151
18329710,14666
12252169,14617
12411299,15274
12411299,15272
10326405,16133
5923588,15949
3475627,15383
32966925,15132
8686821,16085
30311628,15550
48580921,15751
2790162,13536
12252169,14915
9979755,14204
36146731,15475
22029337,15294
3475627,15379
2271782,13348
6304123,15216
9882947,14663
6390606,15755
37579630,15036
49406542,15481
10931569,14053
45307368,15851
4331750,15830
7163356,15488
42931945,15473
6946347,15075
18130464,15585
48292272,16279
41721131,15484
4447744,15912
49355756,15451
22029337,14880
13071848,14493
47381759,15926
12727600,15296
30311628,15288
11539131,15445
47134415,15634
46984554,15786
47134415,15518
8035279,16049
11539131,15840
45336987,15333
11539131,15481
41721131,15392
12727600,14896
19192269,14928
12252169,14403
47211501,15493
7720943,14286
11539131,15852
4938859,15197
11539131,14173
12093207,14216
8013433,14520
2790162,13067
12252169,14684
15020189,16269
8328522,13908
3475627,15631
12093207,14159
47211501,15431
32966527,15712
36864128,15359
47925288,15540
7720943,15240
49119378,15596
11539131,16036
48948033,15477
47169578,15748
6964986,13716
4058623,14881
45920397,15676
49549521,15616
48580921,15723
12411299,15391
9003804,15455
49119378,15485
12727600,14993
12727600,14728
25095074,16046
49028028,15459
49005825,15590
32966925,15263
4887880,15354
47752591,16125
6964986,14262
7163356,15698
13725104,14353
38383236,15278
45590928,15833
30714659,16088
6390606,15736
27457147,15102
12252169,14852
12727600,14746
11539131,14224
11282853,15513
48990987,15796
39746087,15498
12727600,14812
12540369,14517
40971723,15950
12727600,14973
12411299,15080
7748805,16248
48959267,15481
38383236,15422
32966527,15244
48580921,15710
19192269,14926
46132114,15627
33404554,15718
12727600,14996
36737979,15528
29692019,15347
9979755,13982
3475627,15726
4331750,15835
9979755,14412
12252169,14215
49015748,15640
49114779,15446
47246703,15423
48511047,15462
6946347,14255
9454105,16279
37295715,15425
6946347,15424
46175284,15690
3002379,15007
2615703,14579
5613455,15407
48990987,16100
9979755,13999
39740418,15888
7439731,13854
18399210,15648
46984554,15702
7105867,14324
5751246,14176
48580921,15748
47226139,15732
23790594,14657
9003804,15514
48911286,16020
12252169,14371
2509909,13769
45267186,15313
46984554,15746
48048376,15469
2423062,15346
33677353,16164
12959719,15399
7748805,14545
45134764,15679
12727600,14780
12093207,15424
49299758,15448
12727600,14954
34470266,15103
36864128,15376
7105867,14474
14946162,14285
48830425,15482
23790594,14644
13725104,15285
11539131,15769
8328522,14172
3423731,16212
9979755,14327
4228395,15789
32454899,14867
12727600,14923
4228395,15832
43027789,15375
3680223,14880
7105867,14267
27457147,15308
12252169,14454
49194701,16294
5077328,15718
18329710,14748
41721131,15322
32966925,15327
30311628,16050
32239198,15104
18214535,15530
13071848,15595
47211501,15540
11539131,15844
8776227,15786
47752591,16132
6946347,15482
18205119,14450
16355650,15009
14520887,15848
12121879,15996
6946347,15028
9979755,14343
18399210,15513
2949370,13130
12121879,15982
46179134,15588
48959267,15441
45590928,15820
8035279,16021
8035279,16025
48365873,15622
48948033,15480
12727600,15426
13725104,15327
32966925,15627
45920397,15679
12252169,14651
12252169,14297
2465033,15685
2790162,13147
11025336,15850
12252169,14400
12252169,14228
6390606,15622
4228395,15841
48580921,15737
12411299,15992
2399681,14093
33986489,15614
3680223,15014
3680223,15447
12121879,15673
9979755,14396
32239198,15096
2949370,13186
45920397,15677
46984554,15698
7540459,14204
7105867,15189
49276956,15544
39746087,15872
40118146,15188
23790594,14593
46132114,15363
4228395,15874
49406542,15486
12093207,14172
12252169,14804
